name	smiles	source
Temazepam	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21	HIPS/molecule-autoencoder all_drugs.smi
Temozolomide	Cn1nnc2c(C(N)=O)ncn2c1=O	HIPS/molecule-autoencoder all_drugs.smi
Tenofovir	C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	HIPS/molecule-autoencoder all_drugs.smi
Tenoxicam	CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O	HIPS/molecule-autoencoder all_drugs.smi
Terazosin	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	HIPS/molecule-autoencoder all_drugs.smi
Terbinafine	CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12	HIPS/molecule-autoencoder all_drugs.smi
Terbutaline	CC(C)(C)NCC(O)c1cc(O)cc(O)c1	HIPS/molecule-autoencoder all_drugs.smi
Terconazole	CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	HIPS/molecule-autoencoder all_drugs.smi
Terfenadine	CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Testolactone	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12	HIPS/molecule-autoencoder all_drugs.smi
Testosterone	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O	HIPS/molecule-autoencoder all_drugs.smi
Testosterone	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	HIPS/molecule-autoencoder all_drugs.smi
Tetrabenazine	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2	HIPS/molecule-autoencoder all_drugs.smi
Tetrahydrobiopterin	CC(O)C(O)C1CNc2[nH]c(N)nc(=O)c2N1	HIPS/molecule-autoencoder all_drugs.smi
Tetrahydrofolic	Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2	HIPS/molecule-autoencoder all_drugs.smi
Thalidomide	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	HIPS/molecule-autoencoder all_drugs.smi
Theobromine	Cn1cnc2c1c(=O)[nH]c(=O)n2C	HIPS/molecule-autoencoder all_drugs.smi
Thiabendazole	c1ccc2[nH]c(-c3cscn3)nc2c1	HIPS/molecule-autoencoder all_drugs.smi
Thiamylal	C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O	HIPS/molecule-autoencoder all_drugs.smi
Thiethylperazine	CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2	HIPS/molecule-autoencoder all_drugs.smi
Thioguanine	Nc1nc(=S)c2[nH]cnc2[nH]1	HIPS/molecule-autoencoder all_drugs.smi
Thiopental	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	HIPS/molecule-autoencoder all_drugs.smi
Thioproperazine	CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Thioridazine	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	HIPS/molecule-autoencoder all_drugs.smi
Thiotepa	S=P(N1CC1)(N1CC1)N1CC1	HIPS/molecule-autoencoder all_drugs.smi
Thiothixene	CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Tiagabine	Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C	HIPS/molecule-autoencoder all_drugs.smi
Tiaprofenic	CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1	HIPS/molecule-autoencoder all_drugs.smi
Ticarcillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Ticlopidine	Clc1ccccc1CN1CCc2sccc2C1	HIPS/molecule-autoencoder all_drugs.smi
Tiludronate	O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O	HIPS/molecule-autoencoder all_drugs.smi
Timolol	CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	HIPS/molecule-autoencoder all_drugs.smi
Tinidazole	CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C	HIPS/molecule-autoencoder all_drugs.smi
Tioconazole	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	HIPS/molecule-autoencoder all_drugs.smi
Tirofiban	CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Tizanidine	Clc1ccc2nsnc2c1NC1=NCCN1	HIPS/molecule-autoencoder all_drugs.smi
Tocainide	Cc1cccc(C)c1NC(=O)C(C)N	HIPS/molecule-autoencoder all_drugs.smi
Tofisopam	CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21	HIPS/molecule-autoencoder all_drugs.smi
Tolazamide	Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tolazoline	c1ccc(CC2=NCCN2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tolbutamide	CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tolcapone	Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tolmetin	Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tolnaftate	Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1	HIPS/molecule-autoencoder all_drugs.smi
Tolterodine	Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	HIPS/molecule-autoencoder all_drugs.smi
Tolvaptan	Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](O)c3cc(Cl)ccc32)c(C)c1	HIPS/molecule-autoencoder all_drugs.smi
Topiramate	CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1	HIPS/molecule-autoencoder all_drugs.smi
Topotecan	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	HIPS/molecule-autoencoder all_drugs.smi
Torasemide	Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	HIPS/molecule-autoencoder all_drugs.smi
Toremifene	CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tramadol	COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	HIPS/molecule-autoencoder all_drugs.smi
Tranexamic	NC[C@H]1CC[C@H](C(=O)O)CC1	HIPS/molecule-autoencoder all_drugs.smi
Tranylcypromine	N[C@@H]1CC1c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Trazodone	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	HIPS/molecule-autoencoder all_drugs.smi
Treprostinil	CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O	HIPS/molecule-autoencoder all_drugs.smi
Tretinoin	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Triamterene	Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	HIPS/molecule-autoencoder all_drugs.smi
Triazolam	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	HIPS/molecule-autoencoder all_drugs.smi
Trichlormethiazide	NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	HIPS/molecule-autoencoder all_drugs.smi
Trifluoperazine	CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
Triflupromazine	CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	HIPS/molecule-autoencoder all_drugs.smi
Trifluridine	O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F	HIPS/molecule-autoencoder all_drugs.smi
Trihexyphenidyl	OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1	HIPS/molecule-autoencoder all_drugs.smi
Trimeprazine	CC(CN(C)C)CN1c2ccccc2Sc2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Trimethadione	CN1C(=O)OC(C)(C)C1=O	HIPS/molecule-autoencoder all_drugs.smi
Trimethobenzamide	COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Trimethoprim	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Trimetrexate	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	HIPS/molecule-autoencoder all_drugs.smi
Trimipramine	CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	HIPS/molecule-autoencoder all_drugs.smi
Trioxsalen	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	HIPS/molecule-autoencoder all_drugs.smi
Tripelennamine	CN(C)CCN(Cc1ccccc1)c1ccccn1	HIPS/molecule-autoencoder all_drugs.smi
Triprolidine	Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Tropicamide	CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	HIPS/molecule-autoencoder all_drugs.smi
Trovafloxacin	NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12	HIPS/molecule-autoencoder all_drugs.smi
Tymazoline	Cc1ccc(C(C)C)c(OCC2=NCCN2)c1	HIPS/molecule-autoencoder all_drugs.smi
Udenafil	CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc(=O)c2c([nH]1)c(CCC)nn2C	HIPS/molecule-autoencoder all_drugs.smi
Uracil	O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1	HIPS/molecule-autoencoder all_drugs.smi
Valaciclovir	CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21	HIPS/molecule-autoencoder all_drugs.smi
Valganciclovir	CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21	HIPS/molecule-autoencoder all_drugs.smi
Valproic	CCCC(CCC)C(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Valsartan	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C	HIPS/molecule-autoencoder all_drugs.smi
Vandetanib	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	HIPS/molecule-autoencoder all_drugs.smi
Vardenafil	CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12	HIPS/molecule-autoencoder all_drugs.smi
Varenicline	c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1	HIPS/molecule-autoencoder all_drugs.smi
Vemurafenib	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	HIPS/molecule-autoencoder all_drugs.smi
Venlafaxine	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	HIPS/molecule-autoencoder all_drugs.smi
Verapamil	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	HIPS/molecule-autoencoder all_drugs.smi
Vidarabine	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	HIPS/molecule-autoencoder all_drugs.smi
Vigabatrin	C=CC(N)CCC(=O)O	HIPS/molecule-autoencoder all_drugs.smi
Vilazodone	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1	HIPS/molecule-autoencoder all_drugs.smi
Vildagliptin	N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	HIPS/molecule-autoencoder all_drugs.smi
Vismodegib	CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1	HIPS/molecule-autoencoder all_drugs.smi
Vitamin	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	HIPS/molecule-autoencoder all_drugs.smi
Vitamin	O=C1O[C@H]([C@@H](O)CO)C(O)=C1O	HIPS/molecule-autoencoder all_drugs.smi
Vitamin	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	HIPS/molecule-autoencoder all_drugs.smi
Voglibose	OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O	HIPS/molecule-autoencoder all_drugs.smi
Voriconazole	C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	HIPS/molecule-autoencoder all_drugs.smi
Vorinostat	O=C(CCCCCCC(=O)Nc1ccccc1)NO	HIPS/molecule-autoencoder all_drugs.smi
Warfarin	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	HIPS/molecule-autoencoder all_drugs.smi
Ximelagatran	CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1	HIPS/molecule-autoencoder all_drugs.smi
Xylometazoline	Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1	HIPS/molecule-autoencoder all_drugs.smi
Yohimbine	COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O	HIPS/molecule-autoencoder all_drugs.smi
Zalcitabine	Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	HIPS/molecule-autoencoder all_drugs.smi
Zaleplon	CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	HIPS/molecule-autoencoder all_drugs.smi
Zanamivir	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N	HIPS/molecule-autoencoder all_drugs.smi
Zidovudine	Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	HIPS/molecule-autoencoder all_drugs.smi
Zileuton	CC(c1cc2ccccc2s1)N(O)C(N)=O	HIPS/molecule-autoencoder all_drugs.smi
Ziprasidone	O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1	HIPS/molecule-autoencoder all_drugs.smi
Zoledronate	O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O	HIPS/molecule-autoencoder all_drugs.smi
Zolmitriptan	CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12	HIPS/molecule-autoencoder all_drugs.smi
Zolpidem	Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	HIPS/molecule-autoencoder all_drugs.smi
Zonisamide	NS(=O)(=O)Cc1noc2ccccc12	HIPS/molecule-autoencoder all_drugs.smi
Zopiclone	CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1	HIPS/molecule-autoencoder all_drugs.smi
Zuclopenthixol	OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1	HIPS/molecule-autoencoder all_drugs.smi
